"HolderAddress","Balance","PendingBalanceUpdate"
"0x34e57bbb789c1b213ba13d365cb03c65f40d40f2","657.022763765782018352","No"
"0x5c697e8e6ce65e8659fa90c339efd37a3ea4bbb2","650.05816887","No"
"0xbfb804d65e9e79e22f1939206d83bcffde8be831","649.93247986","No"
"0x052d6399abef13b92d47a863e676018b886657b3","647.03700067","No"
"0x4d815b5c67c313223f7460f462b6ebd0b099cb86","640.661879","No"
"0xb84c494236ea987962a704c3b9bb2ed2188fe1ff","639.019472","No"
"0x11f71b7fb4eb8f2605e6ed4768226c898965b48b","638.060551","No"
"0x63839e90f4c43fe5be2e829893b4e9662b8a01ac","634.234414589158514259","No"
"0x02caaa46b77ae1fd7246cd6bda0e41c67398fecd","633.79517","No"
"0xf0f5d23d01354330321a5fe407e1e3f780ffedba","633.0879","No"
"0x06fce1df49eaee62353a20bf3a817988675124b6","633.062877","No"
"0x1f340b702b609922f080180bb87c20e615147486","629.777049","No"
"0x7db0ae9d91c200e5744f582cedb9b5e2086357ea","626.14992082","No"
"0x1213bca33dc340a9451f789b8dc43f9edc426f19","623.54641395","No"
"0x9b476496c7686543f4f3516b2e50ae2f4c6ef952","619.13013","No"
"0xb30dfd0cc7cdf5cf58b9b7ccf11068c82228454a","616.197054893692121082","No"
"0x1bfdb27d6210f4a06d9ec70990a59b9c8fad3f9f","615.47907958","No"
"0x33269d1a014ede4ad7b47da31024b7f82ecf958a","607.61668","No"
"0x88e1dc5d80a86ce2041a018e7285687e82b25887","606.55990016","No"
"0x2084698e5e7757fae782e60e95db568b5ff0b14a","602.92346414","No"
"0xc916ffd19bf7517c8962a533fba43fa157db2710","602.47277864","No"
"0x76b404141a776c0c020567bf1c3ca95fbc041492","601.40769","No"
"0x48655b457be821670d42b22f94f98044b737f46b","600.000039","No"
"0xfbf06982feca455c09a970ceadd17dbca8c59597","600","No"
"0x4fb5af316f237f08c6f75c90e494fe27375a798f","598.341410162776300404","No"
"0x2afe01529cb647a6f6cfde39b4058ff90a2da0d3","598.254942797763860806","No"
