"HolderAddress","Balance","PendingBalanceUpdate"
"0x551a4f3fe4db33811f4884da2826e40c73460145","4,969.10495735","No"
"0x8729ce79ed15bdd4e1a2c79d8301717d11e7b91d","4,958.237795","No"
"0x691fa06b906c9159dc9d2d2abfc9ab155bc9bd20","4,936.68691","No"
"0xaacfe3ec3122279fbe574f5a1e963e3e8f3d3f1a","4,918.822","No"
"0x2d67ccd3df33ae131ce9c7ff78c4d5411c663412","4,912.072571","No"
"0x6efa2aabe7e3a0c2258815b4c87376faa8cbd36d","4,881.04","No"
"0xd9dafde619805551a92f8620e44393c09f1c78df","4,878.35000001","No"
"0x81c4616ae6890b7092ba54b6939e5381481e33e7","4,867.023292","No"
"0x388122b85161956541508ab2f79089548fc21637","4,845.3151212","No"
"0xcd9307c7c15be395cfaf3480404f1f6dd22cf738","4,814.25964183","No"
"0x1de9cf01a06fb89ef2fa4e4722b9f3ddcbffbe45","4,814.235128423919277431","No"
"0x36d9dce93f06c87813cc258f0978f914720ce55e","4,803.44","No"
"0x371e581a90fbd962f6b524b667776be2690ef4ab","4,723.24853534261595413","No"
"0x26d92d8ddecddb851985739137388427ab4f3165","4,704.181514","No"
"0xa2740b7c8cf37b974a87a168fa5f73c9d82342cb","4,678.290363136001019","No"
"0xf2bbaf9700045e41933419576bb0a07939356382","4,676.55334613","No"
"0xd8832543d960efcda377cfccb3a325dbad8ff390","4,670.537978","No"
"0x0f240bd3625e7c3788fda385173de0d190c5ba28","4,666.3898515","No"
"0xe9e20bd38bfc5df4bdb1846e16c36e23afd0c347","4,632.85562999","No"
"0xb101dfaa6fcbb56b33ba2ca28d892c69e57508b9","4,612.062252081546961","No"
"0x5e53e4783596516b6c31e40a205fcb371c3a3c33","4,551.370303","No"
"0x788040edf9519ebc4ba90bf959f321d2a358553d","4,491.88537181","No"
"0x991611751157a9387013d617bfd9683f1ff6f5f1","4,481.438318684361954768","No"
"0x6123a318376396eab888061b31c112067b141e87","4,454.59075","No"
"0x9108f1b4af920dc0b86aba0743ab911ae927168d","4,441.257141357000004","No"
"0xb39766100347e1ffa1459492c85e8e3a2b25d3a0","4,433.381806595851507084","No"
"0xc031f1b5da488c3f4d78f9eb63b689b841d55b55","4,433.146744785000254","No"
"0xccdcda0114948a054233b7e1072ed2d4b9cce29b","4,425.25703321","No"
"0xee5ff7d52af2576b27ff9037d993c4f60431af59","4,392.635816487708918537","No"
"0xf2d4c87f1933c21378df94315f790f98d65baa24","4,383.01932691","No"
"0x774d03ad89daf50a66786079b48335ba7669e9d4","4,345.25075946","No"
"0x3126755f468a4934eeda59c294a8da5228f81a82","4,340.56","No"
"0x31b8b23baf1c4e2dbd87cd24b637129ded0d5737","4,320.86888704","No"
"0x570ce0ae989cecc6a4febec0d7b6002af856d308","4,293.578489","No"
"0xfa92d6b276f22722ad8f5000bc89f5b2c7a26eb7","4,248.62","No"
"0x7f4383b68c0ca5259c67c7eed2737881b119f794","4,231.05816203","No"
"0x1630c37feb30338d4ee3ce806adee87fd8655da6","4,217.5180835","No"
"0x3e2c7cc2cdd7023eaf2ae445fa403cb852c77be9","4,211.275797341504225573","No"
"0x20f04bf9debac9b28b775e43fd92675f748b2bf9","4,173.204593753999994","No"
"0x24bdc4bbafc6e51f279029490bc03f0efaeea528","4,170.32060529","No"
"0x7366ac4e0cfee4b3b6c1d25a187c553989097c4c","4,169.83","No"
"0x4b0d02f76e14da01dc562c4da3c33d4f1fe658db","4,167.1470279","No"
"0xeed11ccba19c05ea32aad0c40d59e984607dea96","4,142.58321","No"
"0xeb5eeac60d0f570fa7834e5cd59fef4af645f755","4,114.60933434508514378","No"
"0x1aa806568b12292f2cc18862bdf3271c2829019d","4,108.279615973370689033","No"
"0x833e4aa0bda984408f18d0e22b24ef4e4d56a806","4,102.7","No"
"0x4c5391aa036a8ed5305624cf6dc9c1f9fc2a0adc","4,067.95100153","No"
"0x0317d839d42c67daf9b8bd4c76644aad3e8159b9","4,060.961616077211494672","No"
"0x5720114ed1acb579b2962abc886cd64e1a2d6222","4,051.82","No"
